MF: LIHC,METH: LIHC,GE: LIHC
0.09930263,0.001771416,0.080970906
0,0.01042462,0.047125753
0.049059406,0.003156678,0.04047861
0,0.09776397,0.09130124
0,0.036724176,0.04471053
0,0.003545474,0.056072142
0.024932537,0.003229891,0.014839755
0.024910258,0.016225811,0.3765639
0.024912179,0.002125187,0.020451728
0,0.05425219,0.10074938
0.049037986,0.046885174,0.013600349
0,0.006204017,0.07018694
0,0.004147658,0.03236987
0.025029223,0.00806117,0.08404956
0.047399256,0.1342539,0
0.047468238,0.054791786,0.19269603
0.024838831,0.13392183,0.041085463
0.024838807,0.1025431,0.092485726
0,0.08345447,0.10454765
0,0.002683315,0.26998213
0.024939006,0.10409226,0.016079346
0,0.009995441,0.06827003
0.024793264,0.013185214,0.031926226
0.049861506,0.00762012,0.040859044
0.024799826,0.044870004,0.016318645
0.025021743,0.028196745,0.064460486
0.049807284,0.026419671,0.038757935
0,0.005962584,0.016204517
0,0.089683756,0.054096926
0.09976162,0.003402967,0.07116062
0,0.005396219,0.09729249
0.023966,0.0240108,0.075976446
0,0.12633544,0.039696563
0.0246909,0,0.049350247
0,0.06381195,0.10744337
0.07503946,0.13017733,0.024798803
0.025015045,0.003321979,0.09461782
0,0.003754156,0.070141606
0.098340124,0.02619517,0.116885416
0,0.19759071,0.0627159
0,0.017327275,0.016302781
0,0.016794086,0.012387455
0.049228676,0.007805369,0.035479583
0.024934374,0.003684897,0.01694989
0.025024485,0,0.061226495
0,0.004416061,0.008242524
0,0.10117504,0.022350296
0,0.006410047,0.016653543
0,0.012123899,0.06444631
0.025032043,0.025615813,0.001101177
0.025018372,0.002543618,0.03018413
0.025066195,0.10320695,0.051245175
0.024820296,0.002589791,0.002837955
0,0.016935147,0.019847168
0,0.01005988,0.027398665
0.024821877,0.006234863,0.000786761
0,0.004703074,0
0,0.000288619,0.011234794
0,0.02539251,0.06733181
0.024904747,0.06084077,0.1277871
0.04979892,0.57798004,0
0,0.63318706,0
0,0.006230047,0.04776891
0,0.24377277,0.29923308
0.024885742,0.048071153,0.07916581
0.099957734,0.04465711,0.06679328
0.024937611,0.000195522,0.009195552
0,0.2919008,0.0670839
0.025047163,0.006358706,0.016993776
0,0.011820251,0.028315127
0,0.070509255,0.1001439
0,0.23305495,0.29713997
0.07415608,0.3315195,0.050684314
0.024636183,0.11872744,0.0947049
0.09917333,0,0.14691547
0.024936615,0.17667665,0.26064688
0.048899747,0.20699246,0.001041102
0,0.3572895,0.122384064
0,0.001135735,0.030092608
0,0.08579923,0.029046971
0.024658505,0.061445817,0.004298625
0.024943756,0.016839506,0.048181478
0,0.002799988,0.078567185
0.024552694,0.26670134,0.082813576
0.048281822,0,0.4186283
0,0.14488263,0.024408946
0.12382914,0.48872036,0.101891465
0,0,0.0184781
0,0,0.024821453
0.0248872,0.02657193,0.21330427
0.02491514,0.01849595,0.14550322
0,0.11516975,0.14209084
0.14526777,0.0773819,0.10223616
0.025024533,0.012667253,0.034426298
0.02501963,0.19914934,0.05328254
0,0.003214788,0.023097306
0.02469114,0.02535516,0.06263531
0,0.1426732,0.00366598
0,0.2438291,0.045333162
0,0.005721391,0.025576858
0.024941094,0.031754926,0.003868221
0,0.31551132,0.19952841
0,0.36420354,0
0.024874566,0,0.03391904
0,0,0.027000956
0.025029639,0.0476993,0.051304962
0.024951663,0.001104983,0.056939304
0.02496731,0,0.017615339
0,0.004421124,0.38211936
0,0.0719798,0.055199757
0,0.000997907,0
0.049720954,0.018115148,0.03716258
0,0.009354193,0.023997214
0,0.16150959,0.0832737
0,0.027355166,0.067611404
0.04951047,0.00018252,0.089565255
0.09686229,0.002624253,0.066700526
0.02474282,0.19084026,0.067235686
0,0.001570863,0.114977874
0.074598625,0.011341845,0.009133958
0,0.003903863,0.001251715
0,0.6121578,0.49648514
0.024736635,0.000695926,0.000225781
0,0.013293248,0.049014084
0,0.016274499,0.036864337
0,0.007163268,0.009918092
0,0.3031989,0.05690417
0.049609818,0.001974112,0.01739519
0,3.89E-05,0.035547804
0.07435013,0.13918468,0.1033031
0,0.004784972,0.11679647
0,0.06656276,0.03563102
0,0,0.007948631
0,0.06445751,0.017512957
0,0.008341805,0.017011015
0,0.05252479,0.047609508
0,0.002254186,0.000393782
0,0.006978788,0.047815107
0.024865616,0.004896373,0.004756104
0,0.055402637,0.040664956
0.024921881,0.000929494,0.09187455
0,0.005662899,0.028539633
0.025060873,0.005720791,0.09169212
0,0.003821251,0.06457004
0.025064165,0.014753209,0.034052763
0,0.004343448,0
0.025015349,0.001166468,0.07361778
0,0.000714936,0.082335986
0,0.005000053,0.050113406
0.07502783,8.24E-05,0.06789472
0,0.006512793,0.06399939
0.049905054,0.045867465,0.030899398
0,0.022739397,0.057978086
0.09990559,0.006329689,0.035148934
0,0.011365782,0.008022514
0.02476263,0.003781538,0.027356807
0,0.019063715,0.08134455
0,0.007705714,0.06119573
0,0.00226769,0.08724917
0,0.018702114,0.050332278
0,0.003462936,0.056600638
0,0.15619873,0.08461356
0,0.017799277,0.056074485
0.025014127,0.1692483,0.08334607
0,0.163208,0.058378972
0,0.034465987,0.04225946
0.024941131,0.027679063,0.066589534
0.024901353,0.07967265,0.039109927
0.049940143,0.012924232,0.008686944
0,0.08276337,0.15647773
0,0.005828505,0.031581014
0.04999782,0.072893254,0.052894752
0.02476057,0.009939505,0.13071994
0.05002373,0.005615323,0.071587875
0.024947194,0.00755692,0.10616875
0,0.26184195,0.040973075
0,0.21073176,0.04121498
0,0.15439679,0.03741408
0.02427259,0.015273399,0.01603165
0.024945298,0.01461602,0.04819785
0,0,0.16980268
0.024989424,0,0.088308945
0.049215734,0,0.04586503
0,0.005967219,0.062136367
0,0.026892155,0.08407304
0.024954656,0.001489008,0.05777582
0.024997037,0.007546119,0.004286321
0,0.013208441,0.025087086
0.024865558,0.03528084,0.03012863
0.07376957,0.006677324,0.09581443
0,0.00585886,0.03522138
0,0.02043993,0.04245185
0,0.001642884,0.054725472
0,0.6041191,0
0,0.3318705,0
0,0.022869678,0.059252553
0,0.025469536,0.12875308
0.024937741,0.028681157,0.038149625
0.024751237,0.08008533,0.020824755
0.024999738,0.021917878,0.01499105
0,0.6850988,0.091540694
0.07517309,0.75687635,0.018396938
0.02505631,0.031056939,0.23552474
0,0.64480346,0.11289371
0,0.35228541,0
0.049977414,0.36446473,0.12791361
0.024966303,0,0.105738506
0.024865268,0.000351853,0.038619395
0.09518844,0,0.010780913
0.02504891,0.07904107,0.038593847
0,0.20116617,0.0473883
0,0.081724554,0.05983951
0.0500149,0.007165965,0.008647155
0.050040662,0.011251771,0.09877777
0.024789503,0.03317791,0.07555514
0,0.123808205,0
0.2463627,0.020364191,0.08160544
0.025011579,0.021641726,0.011661035
0,0.000823143,0.002370184
0,0.007965083,0.047847826
0.024980571,0.00147959,0.011590604
0,0.000754574,0.038156576
0,0.00038298,0.050660003
0,0.005406832,0.02705629
0,0.055910405,0.081375904
0,0,0.13654262
0,0.04983568,0.051594578
0.024909252,0.000771168,0.007006778
0.024856487,0.08484796,0.029725254
0.024894774,0,0.025197415
0.024984034,0.019168084,0.025008881
0,0.031657465,0.030963775
0.04988208,0.014860419,0.047230706
0.049208067,0.026239017,0.041716766
0,0.053209096,0
0.05003623,0.005831917,0.01028925
0.048902523,0.00121168,0.012445758
0.02476191,0.004881322,0.030295437
0,0.043070663,0.025963716
0,0,0.0234108
0,0.050458822,0.036758747
0,0.07770215,0.034182087
0,0.004203152,0.1859042
0.02446725,0.025958631,0.07092504
0,0.04276052,0.012516366
0,0.004557114,0.039404895
0.024345055,0.011472797,0.015355038
0,0.035460494,0.011865591
0,0,0.12918769
0,0.14438756,0.035284325
0.05001022,0.007015577,0.14611296
0,0.001046053,0.07246387
0,0.002236883,0.033584546
0,0.17366298,0.00235451
0,0.089082785,0.82666373
0.09998878,0.01913761,0.055296615
0,0.16266587,0.32708034
0.025056815,0.64578897,0
0.025021767,0.009114932,0.005116275
0,0.07622462,0.011476957
0.025057763,0.00248895,0.07090391
0.024982713,0.00471494,0.07642552
0,0.12102824,0.030341618
0.04955618,0.020125583,0.060882144
0,0.009653367,0.04870957
0.024985613,0.000239662,0.03406503
0.025027681,0.25310913,0.12998866
0,0.21119598,0.45578367
0.025042292,0.4024772,0
0,0.35912988,0
0,0.093907535,0.01981651
0,0.003352496,0.046351347
0,0.002362564,0.14720044
0.025029862,0.016351022,0.06766448
0,0,0.07410837
0,0.12972072,0.03866402
0,0.11675776,0.07451823
0.024955528,0.10244943,0
0,0.18686862,0.16181792
0,0.008114239,0.01889689
0.024949098,0.000449219,0.003525255
0,0.005298163,0.03249973
0,0.003775156,0.038113847
0.02441044,0.006211511,0.13502526
0.024921726,0.002496396,0.0507678
0.024915025,0.11270484,0.5451371
0.025055394,0.00037688,0.10500372
0,0.022320887,0.012048119
0.024966134,0.039307848,0.18643717
0.09976276,0.1791838,0.076829486
0,0.006695603,0.028421804
0,0.003322836,0.038163457
0.024759449,0.1673625,0.001651343
0.048818067,0.045366853,0.050111406
0,0.009332708,0.02469578
0.025005894,0.004924132,0.00646391
0,0.002298772,0.10065609
0,0,0
0.04911488,0.007705686,0.035712242
0.024980355,0.031656656,0.020178648
0,0.14216715,0.10152655
0.025071846,0.060503762,0.02849905
0,0.001876762,0.034663312
0.02483719,0.50093126,0.01743639
0.024103774,0.06512546,0.0354553
0.02504113,0.06038037,0.07684873
0,0.21410148,0.08805581
0.024364447,0.01304209,0.011099706
0,0.036775906,0.002736118
0,0.036346905,0.15236181
0.025048045,0.13688959,0.05025666
0,0.105747,0.047179997
0,0.004282758,0.005936462
0.050059766,0.003521063,0.010904296
0.0477462,0.008904685,0.046972197
0,0.001175484,0.11652321
0,0.00503262,0.018010033
0,0.10821536,0.013943439
0.024979811,0.020263344,0.17732863
0.025037616,0.014195067,0.011646681
0,0.011700512,0.018927442
0.049854476,0,0.07259175
0,0,0.15648514
0,0.042834666,0.35697904
0.025026303,0.059251294,0.017201014
0.04990837,0.2506986,0.084876426
0,0.006774135,0.05732911
0,0.004856096,0.09144689
0.025026962,0.023398643,0.16120851
0,0.032425914,0.084311195
0,0.009908053,0.12056404
0,0.3357268,0.058150467
0.024705512,0.03237603,0.043893363
0,0.01633791,0.117742315
0.025036786,0.00272272,0.09517152
0,0.020581782,0.02284667
0.024196105,0.020799033,0.059239853
0.02505883,0.001652422,0.16468632
0,0.00566379,0.036965102
0.04986341,0,0.038447067
0,0.002423469,0.017234854
0,0.00410951,0.008718132
0.025006054,0.05387784,0.020632599
0.02494379,0.007681909,0.04237437
0,0.026870199,0.15793122
0.024952723,0.020919994,0.08032826
0,0.09838812,0.10185779
0.024679948,0.01236328,0.021916369
0,0.014401238,0.09044344
0.050115634,0.004467223,0.14898217
0.09932724,0.070822656,0.015845815
0,0.007792121,0.027357807
0,0,0.04284042
0.04947432,0.0950828,0.039144
0.02447868,0.08955259,0
0,0.001891764,0.08338573
0,0.00704299,0.017360674
0,0.004088255,0.003704674
0,0.08439987,0.1337561
0,0.017923446,0.004541909
0.02496054,0.030931642,0.01836848
0,0,0.08166144
0.07461267,0.0603266,0.24069789
0.024977513,0.037950635,0.08174339
0,0.002019904,0.11434234
0,0.25593734,0
0,0.081891336,0.3706406
0,0.025407512,0.01456135
0.024896499,0.016810337,0.07462627
0,0.36781812,0.05179788
0,0.074002154,0
0,0.26097202,0.045561634
0,0.04401501,0.11153973
0.024945838,0.046367977,0.056868073
0,0.046862744,0.049865995
0,0.25182548,0.088057846
0,0,0.001520081
0,0.007789556,0.05867364
0,0.0390865,0.20914304
0,0,0
0.07473371,0.037948415,0.03186717
0,0.009996795,0.015720472
0.049710516,0.00119225,0.01373161
0,0.002459339,0.05191637
0.025006184,0,0.10711637
0,0,0.09135925
0,0.008315515,0.013827171
0.074661426,0.006226797,0.013892341
0.024891144,0.005972856,0.01528194
0,0.040941812,0.029619254
0,0.13945113,0.29909027
0,0.118672825,0.020579794
0,0.024630237,0.042460263
0.024995606,0.0978433,0.053876065
0,0.26665792,0.08405534
0.045502946,0.025316324,0.002391237
0,0.005982284,0.03545962
0,0.001449314,0.07865312
0,0.005330712,0.0762814
0,0.021641014,0.032125976
0.02468265,0.07203476,0.06291001
0.04975631,0.002344325,0.040347144
0.07494836,0.003715839,0.06849681
0.025041817,0.08346772,0.081512846
0.024892768,0.17039712,0.17695504
0.02480061,0.6383825,0
0.024917956,0.013070449,0.056388266
0,0.12926723,0.22061545
0.02487734,0.003363864,0.035132986
0.02497495,0.005210389,0.002449195
0.02487468,0.001066677,0.002262439
0,0.027020454,0.048209175
0.04934761,0.008309416,0.001282858
0,0.03398342,0.02295724
0.09962415,0.26201352,0.0637466
0.024768645,0.028888993,0.021597147
0,0.11057817,0.019299828
0,0.008204031,0.023238225
0,0.11467976,0.023573648
0,0.00527649,0.006984734
0,0.001829831,0.016204495
0,0.005125313,0.116419345
0.024919482,0.15545644,0.053515192
0.024826312,0.039978262,0.09630679
0,0,0.073822655
0,0.227612,0.019926863
0.025072865,0.05046169,0.03410006
0.024997149,0.007735761,0.029731723
0.025024945,0.003845005,0.04684022
0,0.032513916,0.020593762
0.024325123,0.002671957,0.047429085
0,0.0114655,0.013967343
0,0.00337704,0.030392801
0.04987146,0.079689614,0.109935075
0.04972749,0.08376712,0.09033175
0,0.000327339,0.24052308
0,0.021806965,0.300348
0,0.018001413,0.012642151
0.02503037,0.027727827,0.044451226
0,0.005627475,0.037032362
0,0,0.1065337
0,0.051656432,0.24032472
0,0.22985624,0.12579623
0.024295636,0.091261104,0.118296556
0.123932116,0.006579612,0.028684307
0.04932926,0.16601503,0.18456392
0.024583977,0.011599983,0.037005704
0.024866717,0.001241774,0.000547032
0,0,0
0.05007841,0.46641496,0.24016957
0,0.096897945,0.041984145
0,0.14543882,0.18225378
0,0.008329178,0.058640786
0.049773604,0,0.007998284
0.025049204,0.004861419,0.07098034
0.025044553,0.082294725,0.11811528
0,0.000258569,0.02228099
0,0.033013515,0.0091727
0,0.006397232,0.073683284
0.024985202,0.03266068,0.077606775
0,0.001230536,0.03613206
0.024836523,0.008871868,0.058855254
0,0.03661797,0.07769499
0,0.25491443,0.123128615
0,0.019978777,0.010974081
0,0.002794175,0.012696559
0,0.004006923,0.024416221
0.024953512,0.0198595,0.06458042
0.049759742,0.032241024,0.025114134
0,0.052713238,0
0,0.008062828,0.025240514
0,0.004954982,0.003168322
0.099580005,0.005382715,0.026219945
0,0.022109091,0.055979684
0.022702467,0.1442493,0
0,0.004136454,0.013507361
0.02489096,0.004447993,0.015555835
0,0.04402592,0.21860884
0,0.08037868,0.049703576
0,0.12977074,0.053690564
0.02486959,0.005417191,0.07815712
0,0.021633795,0.050143484
0.04924334,0.03961349,0.080201514
0.024552964,0.16190585,0.058073238
0,0,0.038856518
0.024820566,0.000314724,0.038005866
0.02479194,0.30201322,0.17782825
0.02496576,0.012561065,0.002019748
0.024985755,0.09488447,0.03459345
0.075113736,0.005838328,0.042978816
0.024889082,0.30909383,0.006962075
0.05005637,0.1363519,0.023622548
0,0.14286943,0.2681279
0,0.013370034,0.043913055
0,0.007528844,0.05909783
0,0.005457929,0
0.04972908,0.014816443,0.10497649
0,0.0776243,0.026100254
0,0.003465411,0.025645224
0,0.19709264,0.07124876
0.024980389,0.019835113,0.06830782
0.024728676,0.005239941,0.05061321
0.024870737,0.001230639,0.026206024
0,0.034126256,0.009997592
0.024969866,0.015217447,0.072774336
0.07409011,0.010068598,0.02782383
0.024940865,0.000314058,0.014416102
0,0.004851461,0.026670555
0.024859274,0.07310384,0.054140862
0.024792466,0.00379363,0.06848874
0.024769625,0.001165115,0.085108235
0,0.08958821,0.021172153
0,0,0
0,0.060127594,0.03230512
0.07426338,0.003263503,0.035807163
0.024152309,0.013540576,0.06876399
0.024714714,0.35428876,0.020369235
0.049902797,0.02391126,0.002959682
0.024902595,0.047566455,0.055459917
0,0.027264463,0.017608618
0.025039285,0.2295873,0.03254231
0,0.1765523,0.073451325
0.024980005,0.004839699,0.073424846
0,0.1608006,0.027582055
0,0.034282602,0.008454895
0.023897478,0.008382118,0.027447283
0,0.005244597,0.08498268
0.025008675,0.004405178,0.04966018
0,0.020620547,0.0471293
0.02500419,0.012946288,0.1686024
0.024725405,0.034716763,0.001050683
0,0.29253617,0.09439924
0.02465147,0,0.02453478
0,0.007893799,0.008635622
0.049941115,0.4327073,0.22500351
0,0.000119912,0.053834494
0,0.015593558,0.036098327
0,0.017629119,0.032116592
0,0.006922039,0.051382747
0.025023373,0.35523283,0.4054592
0.04938745,0.016189104,0.024180437
0,0.23081438,0.066049375
0,0.044375036,0.08074975
0.09958574,0.025201097,0.015739406
0,0.070006385,0.03937012
0,0.017141076,0
0.17057374,0.07271712,0.001957392
0,0.007869735,0.017533964
0.024936305,0.001089927,0.2148409
0,0.16793758,0.19275105
0,0.070739456,0.10705639
0.04887596,0.13553625,0.026643865
0.09988262,0.18484683,0
0,0.026739553,0.07162096
0.02446436,0.08172588,0.045686204
0,0.14025392,0
0,0.004753366,0.053178787
0,0.010772652,0.069243394
0,0.018454248,0.33532414
0.049689505,0.044159614,0.08480169
0,0.010729517,0.026756408
0,0.001003856,0.030072022
0.049014755,0.04405699,0.069061354
0,0.015982933,0.1178836
0,0.018139686,0
0.025050512,0.002681509,0.39524728
0.024982251,0.101583526,0.020284653
0,0.19858235,0.04981167
0,0.013734512,0.3292914
0,0.01192929,0.34337276
0.024921374,0.30062342,0.27264175
0.024849463,0.07001864,0.007565027
0,0.015296563,0.00026207
0.0486787,0.115476966,0.03968862
0.023890676,0,0.018839529
0.050029576,0.5019777,0
0.07463808,0.24331604,0
0.024939053,0.0009953,0.014647724
0.024975376,0.056251187,0.09910188
0.024592154,0.010911495,0.12664466
0,0.002944192,0.014041945
0,0.01602255,0.015436698
0,0.000179627,0.05115117
0.07476859,0.004274925,0.045191843
0.024346422,0.083457805,0.086000144
0,0.001486116,0.09948988
0,0.006185527,0.14661352
0,0.019368276,0.05491047
0.049936943,0.002143633,0.02530609
0,0.13829324,0.17540294
0,0.013278021,0.06989462
0.049848024,2.36E-05,0.028439453
0,0.001477743,0.1003412
0,0.076830804,0.07825353
0,0.000923978,0.07686188
0,0.035207946,0.12438726
0,0.01956838,0.00237387
0,0,0.041575328
0.02485154,0.20351844,0.04294567
0.024928771,0.14391662,0.25540608
0,0.004920634,0.06930472
0,0.010760411,0.011916045
0,0.22332259,0.22102672
0.024839176,0.020771876,0.008846898
0,0.003185488,0.03378399
0,0.07163655,0.03484508
0,0,0.04218661
0,0.13786544,0.08603831
0.024917433,0.015064912,0.000853138
0,0.009112624,0.012516892
0.02491153,0.02053157,0.025795382
0,0.012542372,0.03739413
0,0.031324822,0.032066736
0.049898632,0.002391919,0.02535285
0.07296942,0.000364193,0.024266168
0.14763694,0.06487528,0.08931142
0.024825454,0.008169128,0.09690048
0.024986643,0.001304659,0.07479504
0.025058188,0.14258227,0.14286517
0,0.0248298,0.057731587
0.024991501,0.07870261,0.098156
0.04963923,0.24152517,0.06049467
0,0.09899601,0.010570731
0.024929235,0.026227815,0.08466114
0.024356103,0.10156891,0
0.024430424,0.009458823,0.055772692
0.04945104,0.10533563,0.016213067
0,0.24013403,0.098747805
0.04983517,0.106008366,0.02667588
0.024995046,3.77E-05,0.15770733
0,0.085204706,0.10093787
0,0.24978493,0.04706105
0,0.08917995,0.31171283
0,0.00671675,0.029585276
0.075148806,0.25247037,0.06357402
