MF: LUAD,METH: LUAD,GE: LUAD
0.04104481,0.002954125,0.049446914
0.05350387,0.3919057,0.23522922
0.019155107,0.19782704,0.06537694
0,0.092381075,0.025189333
0.020538703,0.085985,0.24270754
0.020003168,0,0.022947064
0.040964834,0.002483167,0.06249119
0,0.15223232,0.013055085
0.01999177,0.24931854,0.17436406
0.040711705,0.001912186,0.048262697
0.019589467,0.014819115,0.01072342
0.01853779,0.025478125,0.00482192
0,0.004350732,0.03506573
0,0.004889874,0.012098324
0,0.000325801,0.027478281
0,0.10944903,0.051290583
0.14061081,0,0.08742759
0.020438474,0.08989524,0.010053336
0,0.19338098,0.03035331
0,0.034366634,0.0874849
0,0.3238636,0.022063594
0.040713117,0.005694393,0.02148603
0.079034686,0.003689782,0.034234833
0,0.013900203,0.04847724
0.04046787,0.004159558,0.001928389
0,0.004680007,0.07663266
0,0.001886211,0.17018212
0.02046635,0.010308128,0.0327866
0.03708623,0.005740531,0.03601103
0.14200017,0.03064431,0.21322706
0,0.044537358,0.11764962
0.040922903,0.42186654,0
0.020390246,0.018260272,0.02847938
0.11908711,0.11158918,0.12947306
0,0.012767702,0.037132464
0.05892809,0.002408111,0.044889636
0,0.000993855,0.06590196
0.020026222,0.001179939,0.036289416
0.059925575,0.04416267,0.017191418
0,0.048270233,0.059137147
0.02051651,0.004241695,0.072683446
0.02049548,0.019203495,0.046522398
0,0.013087587,0.40593243
0.03990212,0.012798352,0.024007194
0.020456325,0.05999785,0.062138632
0.03682979,0.000623752,0.01766444
0.020334557,0.008781917,0.06811893
0,0.002482832,0.06799798
0,0.028285842,0.06497709
0.15355508,0.073736675,0.32862166
0.22822227,0.39981708,0.192424
0.020016229,0.06748938,0.10232795
0,0.052192237,0.07183194
0.06158605,0.09027135,0.07967179
0.020543402,0.002002176,0.21625914
0.06056814,0.27621046,0.28436312
0,0.00995646,0.001071754
0.020144545,0.010050159,0.07216297
0.080820225,0.000366976,0.006129856
0,0.13613287,0.010433603
0.102039486,0.22275855,0.43161145
0.02029409,0.016729556,0.012123706
0.040914945,0.004025657,0.09129602
0.10226869,0.11102877,0.08552222
0,0.004358,0.004342766
0.059915848,0.1969546,0.09207428
0.019681213,0.09507163,0.021347322
0.11843075,0.045657504,0.06635858
0.09820891,0,0.09536129
0,0.14983079,0.052835464
0.08042873,0.08221989,0.08959479
0,0.005023802,0.012703143
0.019255752,0.018878397,0.013979916
0.059133075,0.008934704,0.0343081
0.020450296,0.2164018,0.23098204
0.06101925,0.057261564,0.044102367
0,0.017801037,0.07191066
0.01905212,0.031998497,0.03386037
0,0.001882125,0.035968468
0,0,0.07685529
0.019143682,0.04438327,0.00604619
0.020362634,0.01945545,0.04638677
0.02048937,0.008544051,0.071365625
0,0.009905182,0.02937797
0,0.054510538,0.030579502
0.04100619,0.012704699,0.001592288
0.020543857,0.014256933,0.085294865
0.020154584,0.006545787,0.003878842
0,0.006379152,0.016523754
0.041093342,0.015898742,0.010529607
0.09661381,0.003035511,0.011611357
0,0.009907721,0
0.040866707,0.015408347,0.01079624
0,0.029006379,0.01819392
0,0.17910755,0.09877097
0.020479552,0.26376724,0.30551878
0.020549502,0.25354457,0.1924195
0.038808495,0.036483843,0.20761475
0.039803043,0.20621595,0.0930536
0.020244071,0.035769433,0.018919367
0.019703172,0.04436426,0.04060978
0.019666094,0.003011469,0.008400889
0,0.00239784,0.20921607
0.041038893,0.001869356,0.030637508
0.039958,0.029421516,0.016209044
0.04104648,0.205006,0.06918655
0,0.037638307,0.12662615
0.117645495,0.60478175,0.013364269
0.077796675,0.22890939,0.06844426
0.020382188,0,0.10037103
0.11541901,0.19507913,0.07832257
0.12593016,0.33759856,0.19052936
0.078875214,0.06882139,0
0,0.00237541,0.110393874
0.040804464,0.034249064,0.03091319
0.1004887,0.16046211,0.06475954
0.08185444,0.004286117,0.08423138
0,0.002701755,0.051556572
0.02015265,0.016952826,0.05466208
0.020016022,0,0.17869712
0.020327566,0.26710227,0.05713075
0.16132444,0.12107357,0.1356768
0,0,0.015585235
0,0,0.03633078
0,0.11931478,0.012346404
0,0.09780594,0.04453208
0,0.00369651,0.090065315
0.118018456,0.40916568,0.28149533
0.020547513,0.011897331,0.050423853
0,0.19047953,0.01782083
0.019197293,0.018268572,0.058632474
0,0.028724322,0.11746628
0.019722767,0.22918825,0.115142636
0.03942064,0.32620254,0.092724524
0.019232897,0.013985859,0.07740794
0.020232366,0.107646994,0.05142838
0.020527454,0.43463045,0.12564582
0.020561954,0.38442695,0.15928523
0,0,0.043489665
0.019934252,0,0.02500562
0,0.056815058,0.037230026
0,0.010212312,0.043758895
0,0,0.14889313
0.040090993,0.006560914,0.35578367
0,0.02092951,0.09200027
0,0.007599153,0
0.019540884,0.03613652,0.16162719
0,0.018748397,0.000137657
0,0.04303177,0.11825365
0.039844267,0.20581813,0.018000297
0,0.03324088,0.119277336
0,0.007609687,0.022167759
0.059279557,0.09333207,0.07395216
0,0.006983192,0.04672349
0,0.019669957,0.06439173
0,0.002754812,0.03204211
0,0.60553086,0.24399397
0,0.002841401,0.009681335
0.020364622,0.003622566,0.040753946
0,0.005502977,0.005896564
0,0.005529863,0.038546495
0.040879518,0.114719346,0.032690816
0.019573934,0.004843134,0.004363221
0,0.003130255,0.017182503
0.119820066,0.002428242,0.0304327
0.08025546,0.015825907,0.27716658
0,0.000550887,0.038576912
0,0,0.036261175
0,0.047223065,0.11950496
0,0.01207663,0.06471061
0,0.000567283,0.0612811
0.03969326,0.00659209,0.005805623
0,0.001064832,0.015534034
0,0.0044914,0.002407207
0.060206495,0.13432662,0.001119372
0.060778763,0.014055777,0.10228907
0,0.013670319,0.020971797
0,0.00443413,0.08336947
0.020419275,0.00214522,0.13063376
0.04106971,0.028374739,0.047564935
0,0.001793155,0
0.020353947,0.007332075,0.050620377
0,0.001267425,0.017450288
0.040444043,0.000892856,0.038205333
0.020236887,0.005341895,0.063905574
0,0.009707114,0.0326971
0.060104564,0.020946706,0.001936124
0.080557376,0.048971027,0.02254683
0.020192882,0.015899172,0.030742344
0.020340618,0.007670423,0.023875892
0.020529838,0.021529168,0.010432272
0.020538907,0.034114756,0.020405648
0,0.021371191,0.01128388
0,0.00306055,0.21060222
0.040886484,0.04076404,0.015831605
0,0.005844748,0.094061114
0,0.16309509,0.07009345
0.04072594,0.015522869,0.08071701
0.020516533,0.029480003,0.15740569
0.020545363,0.14712392,0.006703466
0.020402608,0.08698304,0.067903146
0.018935466,0.003848991,0.0291823
0,0.2258852,0.028130747
0,0.010269674,0.031000268
0,0.37396044,0.10936427
0.02027015,0.002866917,0.077430494
0.04105476,0.04539424,0.048360083
0,0.018766375,0.12362329
0.040248636,0.22366102,0.047576
0.019522754,0.03546145,0.0680506
0,0.040901583,0.024285516
0,0.067355774,0.023688441
0.020554988,0.21183513,0.014330467
0.01909233,0.012897663,0.038628682
0,0.006795793,0.04544205
0,0,0.16358207
0.040954594,0,0.04896491
0,0,0.090173215
0,0.015732862,0.004790268
0,0.005720233,0.0975504
0.020482855,0.000963527,0.02273386
0.020542664,0.01250651,0.17285968
0.08093247,0.026997762,0.044442695
0,0.025049902,0.04071664
0,0.006438798,0.019223679
0,0.18123746,0.062955916
0,0.022767635,0.14349684
0,0.031068789,0.034067504
0.020513264,0.43034476,0
0,0.2541786,0
0.020528002,0.034651287,0.0147319
0.020350898,0.0188952,0.1063365
0,0.001116085,0.000878081
0,0.13530287,0.090751335
0.040559877,0.001738896,0.07943445
0,0.3841997,0.11029929
0.04104405,0.70604354,0.08291111
0.040979236,0.025685787,0.0764372
0.041057732,0.63807076,0.1475306
0.020428434,0.3335209,0
0.040770084,0.27885628,0.11041359
0,0,0.00610198
0,0.010429076,0.012182029
0.07663668,0,0.05737219
0,0.041195937,0.01812167
0.040186245,0.029501837,0.17751268
0,0.07019808,0.04428722
0,0.007116387,0.009762379
0,0.012298422,0.023268184
0,0.017061418,0.003939322
0.14318018,0.20111847,0
0,0.03290169,0.11851565
0.039724045,0.044742458,0.015567675
0.03894284,0.009612814,0.011245845
0.040040273,0.00271687,0.012124871
0,0.006527949,0.028395059
0.020358752,0.009320843,0.055698097
0,0.004488685,0.046492625
0,0.006540188,0.046746105
0,0.059958763,0.00459413
0,0,0.003551269
0.04022181,0.000875337,0.08181298
0.101091005,0.003425449,0.006246555
0.03968502,0.11212205,0.123095326
0.04014602,0,0.030889643
0.020478215,0.026574476,0.060406685
0,0.000535544,0.043757103
0.020446489,0.021554632,0.039442826
0,0.1976651,0.18371145
0.09798425,0.24229503,0
0.020249851,0.005965803,0.001396957
0.039631847,0.002563699,0.022170221
0.040709447,0.000692997,0.11611959
0.04090675,0.12175212,0.04998487
0.020410473,0,0.009284181
0.020306014,0.07590995,0.20481509
0.060867958,0.15830658,0.06832593
0,0.005583623,0.16442882
0.058077473,0.031368703,0.002777953
0,0.003424018,0.03934939
0,0.004442964,0.055541627
0,0.002125767,0.06285062
0,0.04365751,0.029297397
0.041108035,0,0.17093855
0,0.09438983,0.00116097
0.061343256,0.000623821,0.000802235
0,0.000365712,0.014947049
0,0.026552256,0.004609685
0.040843934,0.11683405,0.050194506
0.020487132,0.11387133,0
0,0.023274822,0.017123215
0.0615167,0.17552267,0.072078936
0.08192852,0.20025037,0
0,0.003557562,0.011513788
0.018801792,0.07800391,0.02837635
0,0.006794018,0.005606297
0.04064042,0.002220549,0.05339616
0,0.004788387,0.057481527
0,0.012080511,0.02256077
0.02037288,0.004479522,0.004509246
0,0.008602041,0.013748165
0,0.1202532,0.002108546
0,0.19279104,0
0.020513453,0.37381047,0
0,0.161779,0.09917607
0.020460322,0.044604465,0.049223244
0,0.002385275,0.3254068
0,0.22362842,0.06902156
0.020557364,0.24484017,0.002210229
0.018939992,0,0.12148193
0,0.1411277,0.050501514
0.060724262,0.13378923,0.040664047
0.081352435,0.3637706,0.13104545
0,0.002148727,0.14255346
0,0.02266524,0.09831756
0,0.001594864,0.08207191
0.020190053,0.012009174,0.03611303
0.020357525,0.026780546,0.055761483
0.019480873,0.053850796,0.08910794
0.020516716,0.013177867,0.002953546
0.01992476,0.22164153,0.50413465
0,0.19831924,0.5350461
0.0396646,0.042654153,0.024748502
0.020086112,0.020773066,0.14190412
0.020442903,0.18326975,0.23921822
0.059073076,0.078055196,0.044044368
0.07820246,0.07775737,0.05219381
0.020400472,0.10991485,0.21930891
0.0553495,0.10283385,0.0374399
0,0.001201003,0.14490516
0.040512018,0.000876768,0.02982098
0.019415041,0.009546832,0.004341465
0,0,0
0.040849853,0.02002202,0.07804852
0,0.053585965,0.01807293
0,0.092284985,0.040775724
0,0.012549525,0.023747964
0,0.014310074,0.041669857
0.019020261,0.20788123,0.058836512
0.020440038,0.07985572,0.013420509
0,0.06071225,0.083077304
0.020531803,0.20185407,0.068458155
0.060766973,0.000569479,0.067797974
0,0.05677077,0.24916899
0,0.06598015,0.049202483
0,0.19658276,0.04016879
0,0.08630904,0.016007822
0.020152926,0.009981036,0.071773216
0.06115545,0.021997357,0.09115818
0.020027827,0.006750701,0.11738701
0,0.003055546,0.21761596
0,0.009061071,0.042232547
0,0.03154436,0.15644038
0.12075749,0.055721853,0.016214455
0.020427143,0.03801766,0.05324529
0.020449523,0.002095683,0.04651104
0.018598923,0,0.09684001
0.020408507,0,0.0745424
0.04102819,0.30629447,0.11627283
0,0.08869841,0.052009113
0.040482625,0.22267915,0.0905646
0,0.001924061,0.059898216
0,0.009910915,0.014748223
0.040992763,0.062434472,0.05953257
0.019838663,0.029621353,0.071814895
0,0.006350637,0.11336767
0.10199368,0.21469492,0.22473411
0.019178243,0.00686023,0.010129748
0,0.003649252,0.08379591
0.020524329,0.28408745,0.053025186
0.040827718,0.00329402,0.120709196
0.0761883,0.06733875,0.042604215
0.041048177,0.0182212,0.17839025
0.040888663,0.029826127,0.01690677
0,0,0.17690665
0,0.003130226,0.014590497
0.020141337,0.001724427,0.04067082
0.0410396,0.2037605,0.15381458
0,0.023805074,0.017928282
0.061449815,0.3182267,0.14519425
0.01997687,0.03278587,0.37558508
0,0.41826987,0.29491746
0,0.031872932,0.111157104
0.040244427,0.061694242,0.2731522
0.0205585,0.001202936,0.118359186
0.019644624,0.025815582,0.035743173
0.020493027,0.011454308,0.024187086
0,0,0.103795595
0.019973537,0.023559019,0.11130119
0.039215855,0.64252484,0.5588357
0,0.015035386,0.030011408
0,0.018193454,0.045696232
0.061325133,0.032464948,0.04902118
0,0.11544701,0.05482973
0,0.012386844,0.03524089
0.020505333,0.024977393,0.016774435
0,0,0.16446611
0.02037041,0.06927099,0.054933034
0,0.024689188,0.13335569
0,0.000935056,0.11248837
0.020338064,0.5102588,0
0.05616715,0.32297596,0.21665946
0,0.009885384,0.030724186
0.0385812,0.17255864,0.04365126
0,0.14453338,0.057331767
0,0.40719947,0
0,0.23324521,0.03256837
0,0.003076468,0.00454092
0,0.047901556,0.006755317
0,0.031375043,0.110436775
0,0.578882,0.32581523
0.18357594,0,0.001743838
0,0.003906042,0.074167676
0,0.014307529,0.15785767
0,0,0
0,0.02266279,0.023028394
0,0.01982928,0.031368352
0.02002272,0.014059717,0.035547037
0,0.003115869,0.00344415
0.020519862,0,0.08771476
0,0,0.013561164
0.080648996,0.3126441,0.009015838
0.04011494,0.1513461,0.000755802
0.060589258,0.33210495,0.14848989
0,0.10344988,0.15269452
0,0.058327824,0.3513347
0,0.041351803,0.01849066
0,0.005377985,0.02003638
0,0.000554522,0.19695392
0.04107157,0.12444659,0.23838255
0.036485597,0.002943352,0.029646672
0.020443184,0.001570057,0.0764864
0,0.007662695,0.049167518
0.038926292,0.000572999,0.070418224
0,0.008894452,0.051156398
0,0.049986962,0.000990477
0.039979093,0.000697239,0.048475686
0,0.002798908,0.056279927
0.06121861,0.31687725,0.64448
0.02039001,0.035416286,0.03696789
0.0204386,0.060549848,0
0.019705957,0.020209476,0.1707876
0.020130413,0.07705972,0.001733249
0.020259548,0.016439004,0.004595862
0,0.002598818,0.046129428
0,0.005238662,0.01733783
0,0.003169067,0.01286035
0.020066025,0.004255835,0.013426021
0,0.10756018,0.07390276
0.14118598,0.42821956,0.13146648
0,0.034600176,0.00112
0.020441173,0.06035505,0.03042448
0,0.001655998,0.06742877
0.020345837,0.07888887,0.001764147
0,0.009475838,0.023950292
0,0.002484467,0.024634274
0,0.00274469,0.113598
0.040658563,0.06850373,0.013942246
0,0.076808676,0.24963836
0,0,0.16902052
0,0.00595118,0.19942382
0.04089044,0.007815856,0.101087734
0.058551893,0.008942369,0.018129032
0,0.004370736,0.003811258
0.020558551,0.081241,0.031518277
0,0.01549524,0.011598007
0.019888334,0.053576946,0.013295108
0.04090831,0.02047075,0.004794462
0.04068279,0.22740762,0.31167242
0.100192614,0.2581133,0.12623805
0.019916838,0.018801514,0.14065138
0.02048519,0.018200336,0.24489571
0,0.01727184,0.037758075
0.020527964,0.033043783,0.018016743
0.020503806,0.017383194,0.003587047
0.020337539,0,0.37234786
0.039932474,0.10341805,0.2934176
0,0.44681084,0.05431468
0.01776279,0.069297954,0.18797052
0.2366756,0.008724653,0.031305864
0.11808739,0.32988545,0.18217349
0,0.02823829,0.051305816
0,0.008274436,0.05026312
0,0,0
0,0.048544515,0.30850872
0,0.1988286,0.02698467
0,0.3528616,0.32808763
0,0.006411231,0.013235743
0.020269709,0,0.03683406
0.040928554,0.008920427,0.04196128
0.14089835,0.031773597,0.066455536
0,0.002870561,0.028207228
0.020475706,0.15499318,0.16423568
0.020119265,0.006574476,0.027439903
0,0.020931154,0.04818893
0,0.00657422,0.014826285
0.018799039,0.007840341,0.018346276
0,0.009310034,0.027185481
0.01931444,0.007437856,0.027703593
0.03951046,0.034532968,0.01921417
0.03864538,0.003906236,0.03324829
0,0.000800763,0.03198218
0,0.17125218,0.17202695
0.019194731,0.015934724,0.020466775
0,0.09707671,0.09107328
0.020387562,0.006546584,0.057882946
0,0.001748257,0.10173232
0.02035145,0.008994765,0.31450057
0.02010689,0.11074031,0.018138867
0.13543789,0.14450464,0.5022975
0.020524552,0.056244135,0.11218972
0,0.007365414,0.032518383
0.020313734,0.16745478,0.54962444
0.039364684,0.07779894,0.042378116
0,0.33867183,0.006001142
0.020303471,0.004861579,0.003653025
0.020378143,0.007381388,0.015831973
0.040748063,0.031008014,0.04104315
0.040412188,0.39471373,0.03680066
0,0,0.654677
0,0.014610766,0.001288038
0.04000787,0.9200423,0.031898618
0,0.000827134,0.027617322
0,0.020867521,0.017288528
0,0.001220774,0.011275043
0.079628445,0.44643277,0.19484651
0.041099075,0.21278884,0.14383247
0,0.14072332,0.13247555
0.020452622,0.006275778,0.004296355
0,0.002735388,0.015760595
0,0.005299938,0
0.060472984,0.019538894,0.061366446
0,0.039612338,0.05122874
0.020436987,0.000405978,0.02306415
0,0.23760737,0.000186774
0.020498637,0.078386515,0.01432738
0.1420527,0.13599703,0.32519305
0.060225017,0.012702169,0.039578028
0.019879473,0.000271161,0.06533539
0,0.001584139,0.008031848
0,0.001371458,0.04358523
0,0.0072757,0.004483138
0,0.003310147,0.006425792
0,0.010584489,0.04197255
0.020217579,0.003828503,0.02072966
0.03568903,0.004523193,0.044585474
0.060939547,0.12910855,0.014650366
0,0,0
0,0.27684796,0.2358011
0.01928041,0.007332923,0.045932278
0,0.003466268,0.020409865
0.03582937,0.10995462,0.044964083
0.01992971,0.33439577,0.1658737
0.020140788,0.30079895,0.2025929
0.040511474,0.014271184,0.06594172
0,0.17493333,0.12549591
0.020155055,0.24742624,0.15416804
0,0.0707092,0.069008514
0,0.025939096,0.028403096
0,0.07389905,0.07162052
0.15875623,0.006092899,0.22278455
0,0.002425337,0.29581845
0.020435361,0.003823251,0.041980498
0,0.04596611,0.026218913
0.040818237,0.022163808,0.13760553
0,0.07462491,0.070850916
0.06143167,0.24425413,0.05829673
0.01959259,0,0.03647373
0,0.011773925,0.02753139
0.04069944,0.5352398,0.040552594
0.020286648,5.05E-05,0.011708765
0.020446183,0.025310377,0.11565066
0,0.0247096,0.05351992
0,0.2620634,0.30489877
0.061042212,0.30981743,0.18081371
0.019773474,0.028636856,0.022789221
0,0.26599762,0.069738165
0,0.003502689,0.06957181
0.040789347,0.000254125,0.04225101
0,0.015338355,0.012051847
0,0.007265676,0
0.13513081,0.06882446,0.2264588
0.020404017,0.004897338,0.022254812
0.020462202,0.003404323,0.17007567
0,0.041343536,0.23803915
0,0.11878507,0.010029573
0.017018933,0.113357246,0.04243674
0.060706664,0.18259904,0.108805925
0.061560046,0.011979459,0.080605775
0.080056325,0.12630694,0.007531375
0.020524425,0.25522038,0.13308415
0,0.015464162,0.023747964
0.040776603,0.028772596,0.053352956
0.04058928,0.00769394,0.26303273
0,0.015397629,0.10279928
0,0.000716304,0.02555041
0,0.004108778,0.020547012
0.0204908,0.078761704,0.03933461
0,0.01480653,0.097679324
0,0.003992518,0
0,0.004330795,0.1164242
0.040884603,0.02365351,0.045364544
0.06025305,0.01808738,0.1663447
0,6.28E-05,0.25118208
0,0.014133108,0.32174414
0.081617825,0.44742173,0.43089548
0.039098702,0.12887271,0.09046656
0,0.013750012,0.005923749
0.03920363,0.010710587,0.11128349
0,0,0.09057859
0.122143455,0.5475176,0.13104545
0.059142713,0.07713821,0.17652903
0.05940703,0.010014477,0.001039493
0.020538406,0.35086572,0.16317715
