A,B,C
0.030706188,0.06855872,0.051559694
0,0.36540043,0.026545871
0,0.1185739,0.07306057
0.030702068,0.002648074,0.03334799
0.030437618,0.42423964,0.15601307
0.060486395,0.022222588,0.013410342
0,0.09109575,0.046872973
0.12141252,0.007757515,0.03159267
0,0.001776729,0.018144326
0.061273806,0,0.08388687
0,0.025555214,0.10870335
0,0.17528154,0.07269101
0.09075313,0.04371242,0.044869598
0.060685836,0.12121804,0.34647506
0,0.114901334,0.008979742
0.03076212,0.022872426,0.03734398
0,0.003110412,0.19667983
0.0305782,0.056560934,0.08055396
0,0.20993595,0.018734064
0,0.36637062,0.2620039
0,0.012687514,0.33140373
0,0.020883828,0.039564457
0,0,0.027211424
0,0.033805244,0.059132483
0.03045658,0.014308206,0.19754581
0,0.36273223,0.040750906
0.061107747,0.006538976,0.010839308
0.030697308,0.052891366,0.005117723
0,0.17361696,0.023386145
0.029656645,0.011685764,0.3138624
0.060587857,0.21959569,0.23042752
0,0.039598666,0.3950723
0,0.015340231,0.12109703
0,0.01961065,0.12690482
0,0,0.17629114
0,0.019758178,0.041389983
0,0.1317545,0.09543878
0,0,0
0,0.11586216,0.35285172
0,0,0
0,0.18773328,0.003334947
0,0.078898594,0.049028978
0.030669043,0.057331815,0.051999625
0,0.11985166,0.08535169
0,0.010467707,0.044469427
0,0.13177145,0.06428566
0,0.21853265,0.30694222
0,0.019277332,0.043096337
0,0.27071798,0
0,0.02262008,0.06071678
0,0.00574846,0.02582693
0,0.005719939,0
0.12107246,0.4972367,0.053402487
0,0.3170382,0.103530034
0.030722946,0.022571439,0.15183485
0.030277628,0.029441448,0.107179694
0.030394016,0,0.19743063
0.030078182,0,0.006420735
0,0.24652505,0.068504915
0,0.00398915,0.039702486
0,0,0.042699933
0,0.014071737,0.060442228
0.06146609,0.009303835,0.013852671
0,0.03907719,0.039978746
0,0.15046348,0.15337078
0.030538917,0.11482388,0.30245835
0,0.040031508,0.043595865
0,0.004775991,0.16034332
0.030580303,0.017988468,0.29805866
0.030762883,0.07044339,0
0.030628432,0.12400749,0.20876046
0.061354227,0.007311618,0.070097804
0.030716363,0.11142434,0.112582766
0.030357882,0.00347841,0.03591452
0,0.02487256,0.020338697
0,0,0.09987251
0,0.000377846,0.07756239
0.030494997,0.22195983,0.008221591
0,0.37845975,0.08922845
0.030652244,0.039661396,0.18109046
0,0.1750774,0.00304564
0,0.07317588,0.09664179
0,0.04271495,0.08271375
0.030612422,0.045038313,0.0192867
0,0.024308553,0.008561752
0,0.008786147,0.094721064
0,0.10026197,0.059501976
0,0,0
0,0.061553337,0.001252205
0,0.01234568,0.06519337
0,0.20115674,0
0,0.04309797,0.11181358
0,0.032162268,0
0,0.31164068,0
0,0.044920515,0.014616417
0.030757133,0.26627982,0.0745999
0.030787272,0.053946696,0
0,0.02055305,0.13089858
0,0.21904945,0.12724836
0,0.08958007,0.08942878
0,0.698915,0
0,0.003739539,0.07950203
0,0,0.09588701
0,0.019523509,0.33048728
0,0,0.100992754
0,0.006590139,0.20881362
0,0,0.07413139
0,0.23689157,0.21099842
0,0.2408395,0
0.030746944,0.08140254,0.22041148
0.030687524,0.011079101,0.006130572
0.09171552,0.0055519,0.06430929
0.030656047,0.053439848,0.021531455
0,0.04005736,0.01186653
0.030753253,0.016342523,0.06957004
0,0.12739772,0.10011783
0,0.000458099,0.06476203
0,0.23119606,0.00285607
0.030579176,0.05440823,0.05497162
0.029907916,0.074889444,0.0791182
0,0,0.021571126
0,0.23910934,0.098848864
0,0.17944242,0.023898106
0,0.05009266,0.015987715
0.03068831,0.018170461,0.028104726
0,0.006128873,0.38263112
0,0.00501553,0.08010533
0,0.047648694,0.055969533
0,0.26703733,0.09683466
0,0.006886323,0.03442477
0,0.10592874,0.01673088
0,0.32421407,0
0,0.021166882,0.26614413
0.08764036,0.045445148,0.08199463
0,0.001047239,0.05251194
0,0.115635686,0.10933717
0,0.167772,0.18485029
0,0.005201686,0.066817224
0,0.08738634,0.029660791
0.060002144,0.045970112,0.005569202
0.030684572,0.01973458,0.084087074
0,0,0
0.030619951,0.012974734,0.12143972
0,0.18431078,0.027991215
0,0.006056616,0.025855355
0,0.003648667,0.122141734
0.030330412,0.006216825,0.06435564
0,0.020855226,0.006560562
0,0.023400007,0.050189637
0.030201413,0.016376272,0.037838623
0,0,0.02406358
0.03071919,0.3349124,0.20283788
0,0.11112776,0
0,0.003343082,0.040865466
0.03044124,0.000421627,0.006903356
0,0.009638444,0.019758094
0.09136973,0.000169521,0.20784183
0,0.018692547,0.05881174
0.12009505,0.015780523,0.0820439
0,0,0.048776686
0,0.024623638,0.34150252
0,0.001780606,0.30290246
0,0.07642435,0.015856663
0.11967217,0.14935164,0.31988227
0,0.05410814,0.007802197
0,0.023462951,0.00500858
0,0.04210964,0.13434856
0,0.006164698,0.10359461
0,0.001172938,0.001112877
0,0.16439949,0.05779719
0,0.017090261,0.05763572
0,0.016571138,0.088762134
0,0.008115666,0.046017256
0.030105248,0.1182645,0.017001973
0.061499096,0.00676133,0.002987191
0,0.06818748,0.07115099
0,0.21905856,0.049645275
0.091814086,0.024139564,0.04424141
0.061059903,0.009077028,0.030514937
0,0,0
0,0.018619023,0.009934182
0.0615536,0,0
0.061258364,0,0.036895778
0,0.24548624,0.14390111
0.030397132,0.15542723,0.1478981
0,0.03063084,0.067571215
0.030730182,0.065462016,0.27949232
0.06087448,0.056085233,0.04089602
0,0.00822342,0.043287728
0,0.14695215,0.4329092
0,0.002785074,0.025652232
0.030670874,0,0.020079456
0,0.008154214,0.11789041
0.030586578,0.28827977,0
0.030749515,0.028467122,0.020368319
0,0.007001779,0.014725526
0.030321175,0.44031617,0.12277209
0.030720664,0.33068526,0.29008728
0,0,0.06182201
0,0.045245886,0.055323966
0,0.014085176,0.087252
0.030227771,0.09437114,0.24866694
0,0.006397181,0.08553046
0,0,0.025625432
0,0.22751558,0.20920269
0.030755641,0.39968854,0.038870122
0,0.008495049,0.2783514
0.030731797,0.22048655,0.20529583
0,0.015953908,0.01581299
0,0.020104922,0.060643684
0,0.23228687,0.002962675
0,0,0.037476532
0,0.016928915,0.04242164
0.030116433,0.0651945,0.05500087
0,0.6390959,0.03633311
0,0.013309481,0.05517916
0,0.0235609,0.052122515
0,0.017069332,0.012354688
0.09137043,0.02248189,0.13014105
0,0.00248115,0.16522801
0,0.11172991,0.5895077
0,0.023473011,0.022697583
0.030728305,0,0.24445264
0.03066497,0.13564967,0.06660193
0,0.19054423,0.21218275
0,0.01045204,0.05837433
0,0.027866725,0.16502796
0,0.07152058,0.15536615
0,0.007797549,0.016610304
0,0.20836858,0.12144088
0.030747723,0.042241134,0.12158182
0,0.20856245,0
0,0.07475601,0.004691572
0.03064953,0.015605891,0.003398184
0,0.04357745,0.010437427
0,0.6372783,0
0.030783847,0,0
0,0.03785528,0.52042955
0.18172276,0.006711347,0.02912084
0,0.30997464,0
0.059734304,0.0885781,0.05503385
0,0,0.001498565
0,0.04515602,0.051678102
0.030203093,0.005309199,0.023077562
0,0.018898958,0
0,0.012787581,0.0233105
0,0.022578655,0
0.061121725,0.060575336,0.20143466
0,0,0
0,0.1506548,0.045416024
0.060714394,0.13915232,0.073210225
0,0.013279203,0.07532026
0,0,0.07690723
0,0.003582792,0.031569436
0.060619824,0.000604483,0.019729434
0,0.2393017,0.17437494
0.09029317,0.01673193,0.44108766
0.026858637,0.017916102,0.03290587
0,0,0
0,0,0.11644225
0.030529974,0.004409966,0.013925774
0,0.020297302,0.2550833
0.030371385,0.015912192,0.011225351
0.030441808,0.34770936,0.045253847
0,0.04585448,0.017444484
0.030766273,0.25887674,0.054896425
0.029816106,0.22801842,0
0,0.6596071,0
0,0.026640411,0.043873377
0.122848906,0.019630006,0.035512168
0,0.02434965,0.01938678
0,0.007107599,0.023494171
0.03062559,0.002248628,0.007984124
0.030625038,0.3822382,0.016695114
0.029962689,0.110083126,0.27280793
0.09014866,0.040462267,0.11181792
0,0.34653386,0.025813948
0,0,0
0,0.58617103,0.105740674
0,0.01299417,0.11278342
0.0306386,0.002528276,0.066591896
0,0,0.20769233
0.030621061,0,0
0,0,0
0,0.004168038,0.000793858
0,0.06353621,0.016020792
0.03050971,0.5207749,0.15200023
0,0.016526658,0.08465909
0.030555071,0.047438018,0.025249599
0.09148005,0.07988028,0.23431465
0,0.001646094,0.10910308
0,0.008762878,0.030167706
0,0.054430366,0.06372909
0.060077026,0.016419455,0.035941012
0.030686662,0.35301593,0.24538834
0,0.011317139,0.04918756
0,0,0.12525916
0.030630007,0.13204977,0
0.06153066,0,0.040670164
0,0.0649602,0.065986685
0,0.003058751,0.03338652
0,0.5311425,0.1694253
0,0.005871729,0.090673886
0,0.017079106,0.018559739
0,0.007066278,0.016558299
0,0.34135765,0.18863495
0,0.13760959,0.2756068
0.030627102,0.010600901,0.00796365
0,0.0640237,0.09916247
0,0.01198132,0.092578836
0.03078957,0.016624209,0.060756657
0,0.014666925,0.03570466
0.030552512,0.015132725,0.051589746
0,0.29495087,0.19002749
0,0.007606995,0.06462488
0,0,0.15327159
0,0.061736234,0.047430158
0.030763904,0.09607089,0.19103463
0.0307182,0.005234911,0.028195519
0,0.013647615,0.11336232
0,0.14249018,0.21291153
0.060601715,0.005283969,0
0,0.012176409,0.051850107
0,0.13347247,0.22364014
0.030643942,0.27372342,0
0.030771911,0.006866011,0.14518441
0.030776134,0.037383776,0.04090376
0,0.015173854,0.000752707
0,0.011106953,0.044616777
0,0.079043746,0.02005113
0.030511634,0.25393742,0.33618265
0,0.050531693,0.19428724
0,0.023039645,0.070003375
0,0.003726347,0.023637874
0.03055663,0.37774098,0.03296018
0.030733211,0,0.14471118
0,0.1324069,0.04479807
0.06111012,0.06891945,0.010630397
0.030567124,0.009334749,0.038734805
0.09130613,0.00760374,0.062035102
0,0.3007621,0.10407136
0.03064868,0.004414436,0.01275037
0,0,0.30140454
0.05966728,0.07865469,0.001711758
0,0.056033485,0.15591589
0.06117485,0.03243545,0.0812772
0,0.030919136,0
0.030017665,0.05820569,0.026229953
0.030764397,0.001526981,0.028859636
0,0.01954003,0.003596758
0,0.10349223,0.0811764
0,0.048587926,0
0,0,0.027620822
0.061471738,0.011575668,0.24612992
0,0.0945447,0
0,0.013180461,0.11517464
0.06137018,0.16222765,0
0,0.25786403,0.020432929
0,0.050211426,0.020590305
0.06046828,0.093479656,0.27644926
0,0.1279985,0.06626112
0,0.022830628,0.048647404
0.029948778,0.014235516,0.06917386
0.060792636,0.004209057,0.003278048
0,0.1690378,0.157765
0,0.012056745,0.02427356
0,0.011000363,0.036692694
0.060352325,0.000612365,0.009310642
0,0.015083595,0.05137955
0,0.020970121,0.023207594
0.06123135,0.008412193,0.035365436
0,0.00679757,0.07407541
0.030512858,0.017063493,0.04229514
0.030758632,0.03693656,0.14691901
0,0,0.18024507
0,0.005792216,0.050596118
0,0.1782735,0.13974173
0,0.04283716,0.032572966
0.030180983,0.21707927,0.4870752
0,0.16973886,0.054330304
0.03058163,0.049350966,0.13054274
0.060213793,0.004024168,0.060240727
0.029914387,0.010671412,0.062694855
0.06109726,0.0502984,0.07358567
0,0.059277557,0
0.06133423,0.06232872,0.034793805
0.030583683,0.01519849,0.2255573
0,0.018721096,0.1343934
0.030148892,0.010094776,0.013541631
0.121169835,0.011484419,0.09599289
0.030550092,0.63376665,0
0,0.053049188,0.080373004
0.09210297,0.37280744,0
0.030445399,0.037393358,0.22487435
0,0.000136741,0.026395567
0.091787726,0.01347665,0.027374994
0.092015706,0.021230938,0.09680476
0,0.24214023,0.26746795
0,0.002086582,0.043449663
0.03037738,0,0.101322584
0.030704226,0.17476693,0.072973095
0.03073927,0.14249699,0.06840955
0,0.012797945,0.038539175
0.030436527,0.011349258,0.21398862
0,0.029990172,0.26543668
0.06148249,0.008166431,0.012862834
0.03064833,0.14456458,0.21441504
0.030315528,0.014121426,0.03981091
0,0.021447271,0.009976643
0.030440219,0.16738206,0.019167818
0,0.37802953,0
0.030692143,0.006570746,0.037303153
0,0,0.028305402
0.030441912,0.07468702,0.055307046
0.09101083,0.00587835,0.029392172
0,0.012513053,0.010838773
0,0.008724749,0.034300745
0.060276777,0.02280861,0.10539283
0,0.002683158,0.15619396
0,0.013923452,0.012496077
0,0.018632,0.028020453
0,0.030079119,0.042835925
0,0.32158643,0
0,0.004547256,0.049905196
0,0.4002677,0.05410743
0,0.057239454,0.084896535
0.030639596,0.24428885,0.02268034
0.030732738,0.14175373,0.037401248
0,0.013829933,0.115866736
0.030621435,0.06336799,0.05775333
0,0.009134458,0.07964381
0.030686453,0.011084564,0.060356025
0,0.12854081,0
0,0.35603085,0
0.030505912,0.00862028,0.027540063
0,0.19424434,0.016995791
0,0.004518842,0.08581602
0,0.055011716,0.043784942
0,0.008347726,0.004666279
0,0.02245151,0.073475525
0.030676913,0.5356443,0.15389691
0,0.15189053,0.3527985
0,0.058021292,0.05649711
0,0.06244523,0.026512085
0,0.0767672,0.015075514
0.06137309,0.040067926,0.05965343
0,0.1330135,0.12970902
0,0.003911438,0.019176979
0.060934033,0.03913598,0.073875494
0.029598037,0.0954065,0.07178622
0.030781783,0.032021187,0.006806687
0,0,0
0,0.009833713,0.09853704
0,0.01232541,0.02854938
0,0.00109061,0.020956874
0.030618772,0.011629304,0.017814199
0,0.013258163,0.011396302
0,0.007962346,0
0,0.004755423,0.060156446
0.11898548,0.015160905,0.103413984
0.091184676,0,0.21622992
0,0.41660076,0
0,0.33117718,0.16840267
0.030217785,0.53096503,0.08944903
0,0.00427604,0.08630872
0.030479457,0.005162885,0.110317655
0.09200322,0.00579325,0.16180572
0,0.006683398,0.034012966
0.030425971,0.03521977,0.03967675
0,0.002082533,0.051610924
0,0.014827671,0.026491776
0,0.04742871,0.5894362
0,0,0.27080446
0.0607957,0.033914912,0.028951338
0,0.000859452,0.062992804
0,0.01211997,0.009479269
0,0.09220461,0.078840405
0.12270017,0.08834927,0.03414694
0.030558992,0.003353476,0.012769454
0,0.005621427,0.02266475
0,0.20474243,0.07517656
0,0.084509574,0.10575987
0,0.007215879,0.034316912
0.030515263,0.019211715,0.036039244
0.030009152,0.01979226,0.007632319
0.030709563,0.055615816,0.06722286
0,0.009221133,0.04255421
0,0.156896,0.03202522
0.030296754,0.034904275,0.048814405
0,0,0
0.030457685,0.09354534,0.26841703
0,0.006274669,0.0653277
0,0.005449149,0.07423538
0.030351225,0.002607817,0.064505614
0,0.001718388,0.12424678
0.030574804,0.59436554,0
0,0.32799047,0.09672593
0,0.010295442,0.00303903
0.03067076,0.0473571,0.09165437
0,0.010392191,0.057440843
0,0.050362438,0.086796895
0,0.003471936,0.08252314
0.030742431,0.057472993,0.125155
0,0.016335145,0.023680072
0,0.67020684,0.011896793
0.03065779,0.38922378,0.21382439
0,0.030365603,0.013965825
0.030674983,0.4682429,0.28147766
0.030666469,0,0.16391268
0.030671356,0.027744932,0.019120732
0,0,0
0,0.11415013,0.13224788
0,0.010262675,0.028527014
0.029807141,0.044403963,0.0925228
0,0.009570335,0.000503226
0,0.19318028,0
0,0.019478736,0.014285049
0.026324984,0.005594531,0.016029336
0,0.014671316,0.08162401
0,0.23674145,0.012125339
0.030454317,0.22700553,0.06310891
0,0.02735621,0.29324022
0.03070547,0.011843559,0.056262735
0,0.10094961,0.04779719
0.02957542,0.023609085,0.03768844
0,0.32255986,0.043784704
0,0,0
0.030456401,0.09453876,0.33435693
0.03077158,0.05613128,0.058869645
0.06043786,0.07025156,0.048733
0,0.00613979,0.04528337
0,0.01913561,0.14915866
0,0.014604864,0.022332644
0,0.26422465,0.031717513
0.030318523,0.27756092,0.16311899
0.09047046,0.19772208,0.08385563
0.030735612,0.04592417,0.06552043
0.09202142,0.03786896,0.026146136
0.030638753,0.25888425,0
0,0.032372408,0
0.03069311,0.007043596,0.031884126
0,0.08870052,0.04336118
0.061201844,0.13805355,0
0.030767158,0.033705004,0.026630487
0,0.23132639,0.016439626
0,0.14642337,0
0,0.007488108,0.010059199
0,0.3828612,0
0,0.30552405,0.026453137
0,0.018355416,0.03735635
0,0.082666926,0.008671455
0,0.014426042,0.017027255
0.030525832,0.017017126,0.018333884
0,0.005687662,0.019923147
0.061263423,0.08566936,0.19493198
0,0.038139988,0.027307814
0,0,0.16633873
0.061082464,0.039684616,0.034482576
0,0.01847272,0.056412093
0,0,0.0783423
0.06009261,0.010666029,0.022415265
0,0.1652299,0
0,0.0455813,0.18308204
0,0,0
0,0.002007339,0.014306126
0,0.01626987,0.000988703
0.12067547,0.009777544,0.034686863
0,0.011770582,0.022580968
0,0.06758499,0.027700458
0,0.07163459,0.07010405
0,0.24993046,0.003716076
0.030741848,0,0.24601583
0,0.1138009,0.4110498
0.061399423,0.06927866,0.080029644
0,0.049750015,0.005684772
0.030647425,0.380373,0.18475965
0,0.012560561,0.1245039
0.09122808,0.28079036,0.10543946
0,0.085608974,0.07202889
0.03074236,0.001712548,0.043721117
0.030192085,0.01967499,0.24112765
0.030191625,0.01097824,0.09546377
0,0.04364545,0.017659178
0,0.1020072,0.055667095
0.028595727,0.0257572,0.009748092
0.030478975,0.073318146,0.065272324
0,0.01178936,0.13356654
0,0.14350475,0.08377421
0.059535928,0.28345457,0.10947233
0.030708203,0.012159137,0.029610926
0,0,0.037008572
0.029807096,0.006671894,0.27035278
0,0.013639785,0.049143393
0,0.004159933,0.33618265
0,0.003537311,0.072055385
0,0.024165772,0.11772392
0.030201731,0.066909194,0.15420182
0.030400736,8.44E-05,0.12139241
0.030747049,0.18509358,0.28876543
0,0.012529064,0.06035672
0.06102054,0.020974671,0.017527679
0.028566552,0,0.098751985
0,0.014370813,0.061850213
0,0.002501906,0.11834156
0.061046414,0.012661746,0.08463042
0,0.003316818,0.10346396
0,0.007173515,0.015470288
0.030714799,0.00750163,0.07818841
0.030607784,0.09230804,0.03760499
0.030731244,0.002556252,0.061801028
0,0.003285018,0.043331172
0.029605357,0.17192775,0.006264432
0.030301642,0.006755895,0.012314327
0.18335778,0.09763149,0.08809147
0,0.061177034,0
0,0.015141673,0.056518096
0.059377287,0.31668264,0.11878712
0.029904613,0.1497021,0.054461855
0.030604627,0.015009682,0.013403359
0.061490983,0.34538972,0.018438542
0.026512155,0,0.43035787
0,0.010302556,0
0,0.029008271,0.054207034
0.030609012,0.021415224,0.026892995
0.029873623,0.012970806,0.022622464
0,0.012551822,0.045420714
0.0611523,0.009452067,0.08625544
0.060695726,0.012886602,0.13233095
0,0.089437455,0.13681497
0,0.009890067,0.04368522
0.030653948,0.012452348,0.025548188
0.030405892,0.034989215,0.003097357
0,0.5069427,0.20583372
0,0.005687905,0.18374363
0,0.101129994,0.3211293
0,0.24673052,0
0.091012254,0.19464314,0.21584255
0,0.015841423,0.035320252
0,0.02966694,0.058218207
0,0.009876787,0.027820582
0.060922384,0.16965497,0
0.061202075,0.008851161,0.07651077
0,0,0.040969044
0,0.019704312,0.022435911
0,0.23386596,0.025060974
0,0.013797837,0.22376686
0,0.052242313,0.026514977
0,0.002140008,0.21247712
0.030433385,0.007382152,0.03408997
0,0.4214841,0
0,0.005066271,0.027562276
0.18221143,0.018383006,0.000881652
0,0.16625862,0
0,0.19233483,0.109897286
0,0.026435446,0.011050045
1,0.059626307,0.024296174
0.09183527,0.001228632,0.013418039
0.091545895,0.070523925,0.1996102
0,0.060310766,0.22422796
0,0.12512062,0.13846241
0,0.03164948,0
0,0.03269853,0.001072269
0.03063665,0.05927354,0.008024933
0.05975625,0.026104495,0.048952997
0.061239965,0.038987573,0.034910046
0,0.11270026,0.15785785
0.12158464,0.1796478,0.075175606
0.030518249,0.00429791,0.00916641
0,0.05694935,0.01289452
0,0.6018071,0.21472129
0,0.007563142,0.017964944
0,0.032040063,0.07851627
0,0.03603907,0.23850171
0.09167678,0.098058075,0.036361583
0,0.4932752,0
